Genus,Species,Accession/Planting,Inventory Date,Status,Inventory Note,Measurement Date,Height,Height Unit,DBH,DBH Unit,Measurement Note,Location Details/Directions to Site,Inventory Latitude,Inventory Longitude
Carnegiea,gigantea,2012-0307-01-18,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,21.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583371,-111.9435888
Carnegiea,gigantea,2012-0307-01-19,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,13.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583807,-111.9435776
Carnegiea,gigantea,2012-0307-01-2,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,14.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4576689,-111.9429587
Carnegiea,gigantea,2012-0307-01-20,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,13.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585284,-111.9436178
Carnegiea,gigantea,2012-0307-01-21,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,16.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585754,-111.9437245
Carnegiea,gigantea,2012-0307-01-22,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,11.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585587,-111.9436549
Carnegiea,gigantea,2012-0307-01-23,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,16.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583582,-111.9435454
Carnegiea,gigantea,2012-0307-01-24,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,19.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583955,-111.9435503
Carnegiea,gigantea,2012-0307-01-25,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,4.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585662,-111.9435463
Carnegiea,gigantea,2012-0307-01-26,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,16.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458478,-111.9475106
Carnegiea,gigantea,2012-0307-01-27,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,12.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4584796,-111.9476259
Carnegiea,gigantea,2012-0307-01-28,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,14.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4584761,-111.9476329
Carnegiea,gigantea,2012-0307-01-29,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,19.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585381,-111.9477295
Carnegiea,gigantea,2012-0307-01-3,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,18,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4575418,-111.9429049
Carnegiea,gigantea,2012-0307-01-30,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,14.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583305,-111.9477269
Carnegiea,gigantea,2012-0307-01-31,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,16.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583433,-111.9475182
Carnegiea,gigantea,2012-0307-01-32,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,1.75,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4581659,-111.9474666
Carnegiea,gigantea,2012-0307-01-33,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,19.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4582307,-111.947606
Carnegiea,gigantea,2012-0307-01-34,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,18.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585616,-111.9436358
Carnegiea,gigantea,2012-0307-01-35,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,14.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4584726,-111.9439832
Carnegiea,gigantea,2012-0307-01-36,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,16.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583079,-111.9440208
Carnegiea,gigantea,2012-0307-01-37,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,18.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4581863,-111.9438525
Carnegiea,gigantea,2012-0307-01-38,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,18.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4582128,-111.9438192
Carnegiea,gigantea,2012-0307-01-39,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,15.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4580529,-111.9438283
Carnegiea,gigantea,2012-0307-01-4,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,18.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4578015,-111.9427683
Carnegiea,gigantea,2012-0307-01-40,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,19.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4580141,-111.9437999
Carnegiea,gigantea,2012-0307-01-41,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,22.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4579873,-111.9438703
Carnegiea,gigantea,2012-0307-01-42,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,18.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4578912,-111.9439948
Carnegiea,gigantea,2012-0307-01-43,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,14.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4580302,-111.9440731
Carnegiea,gigantea,2012-0307-01-44,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,17.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458129,-111.9441104
Carnegiea,gigantea,2012-0307-01-45,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,23,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4581841,-111.9441855
Carnegiea,gigantea,2012-0307-01-46,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,18.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583551,-111.944189
Carnegiea,gigantea,2012-0307-01-47,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,20.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583597,-111.9442828
Carnegiea,gigantea,2012-0307-01-48,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,18.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583463,-111.9442913
Carnegiea,gigantea,2012-0307-01-5,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,8.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4577783,-111.9427517
Carnegiea,gigantea,2012-0307-01-50,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,19.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4581082,-111.944428
Carnegiea,gigantea,2012-0307-01-6,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,15.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4575638,-111.9426825
Carnegiea,gigantea,2012-0307-01-7,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,18.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4572513,-111.9430957
Carnegiea,gigantea,2012-0307-01-8,2/26/20 13:36,Alive,"Measured to tallest arm. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:36,14.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4578971,-111.9432871
Carnegiea,gigantea,2012-0307-01-9,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,15.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4580113,-111.9434301
Carnegiea,gigantea,2012-0312-01-1,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,17.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587365,-111.9436192
Carnegiea,gigantea,2012-0312-01-10,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,2.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585492,-111.9445113
Carnegiea,gigantea,2012-0312-01-11,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,18.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588886,-111.9442669
Carnegiea,gigantea,2012-0312-01-12,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,21.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458957,-111.9442669
Carnegiea,gigantea,2012-0312-01-13,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,18.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590354,-111.9443073
Carnegiea,gigantea,2012-0312-01-14,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,16.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590399,-111.9443625
Carnegiea,gigantea,2012-0312-01-15,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,29.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590702,-111.9442989
Carnegiea,gigantea,2012-0312-01-16,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,20.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590183,-111.944414
Carnegiea,gigantea,2012-0312-01-17,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,21.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589313,-111.9444658
Carnegiea,gigantea,2012-0312-01-18,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,12.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590951,-111.9445317
Carnegiea,gigantea,2012-0312-01-19,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,19.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588314,-111.9444173
Carnegiea,gigantea,2012-0312-01-2,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,14.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588526,-111.9436901
Carnegiea,gigantea,2012-0312-01-20,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,17.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458729,-111.9445068
Carnegiea,gigantea,2012-0312-01-21,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,20,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4586868,-111.9445397
Carnegiea,gigantea,2012-0312-01-22,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,19.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587564,-111.9445494
Carnegiea,gigantea,2012-0312-01-23,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,16.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588,-111.9446131
Carnegiea,gigantea,2012-0312-01-24,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,14.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588941,-111.9445944
Carnegiea,gigantea,2012-0312-01-25,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,23.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585931,-111.9448189
Carnegiea,gigantea,2012-0312-01-26,2/26/20 13:37,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:37,19.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4585626,-111.9447022
Carnegiea,gigantea,2012-0312-01-27,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,20.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587565,-111.9447696
Carnegiea,gigantea,2012-0312-01-28,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,15.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587914,-111.9448217
Carnegiea,gigantea,2012-0312-01-3,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,12.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589032,-111.9439323
Carnegiea,gigantea,2012-0312-01-30,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,19.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589449,-111.9448026
Carnegiea,gigantea,2012-0312-01-31,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589926,-111.9448166
Carnegiea,gigantea,2012-0312-01-32,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,17.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4589323,-111.9447322
Carnegiea,gigantea,2012-0312-01-33,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,17.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590939,-111.9447769
Carnegiea,gigantea,2012-0312-01-34,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,17.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590992,-111.9447466
Carnegiea,gigantea,2012-0312-01-35,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591487,-111.9446747
Carnegiea,gigantea,2012-0312-01-36,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592339,-111.9444905
Carnegiea,gigantea,2012-0312-01-37,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,16.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592256,-111.9447795
Carnegiea,gigantea,2012-0312-01-38,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,17,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590863,-111.9447002
Carnegiea,gigantea,2012-0312-01-39,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,7.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591378,-111.9447302
Carnegiea,gigantea,2012-0312-01-4,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,24.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587055,-111.9440866
Carnegiea,gigantea,2012-0312-01-40,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,15.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591156,-111.9446004
Carnegiea,gigantea,2012-0312-01-41,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592066,-111.9446104
Carnegiea,gigantea,2012-0312-01-42,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,15.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459206,-111.9447378
Carnegiea,gigantea,2012-0312-01-43,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592684,-111.944822
Carnegiea,gigantea,2012-0312-01-44,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,13.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593146,-111.9447569
Carnegiea,gigantea,2012-0312-01-45,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,16.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593444,-111.9448548
Carnegiea,gigantea,2012-0312-01-46,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,15.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592756,-111.9449784
Carnegiea,gigantea,2012-0312-01-47,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,13,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592809,-111.9449888
Carnegiea,gigantea,2012-0312-01-48,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592895,-111.9447091
Carnegiea,gigantea,2012-0312-01-49,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,19.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592128,-111.9449571
Carnegiea,gigantea,2012-0312-01-5,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,18.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458537,-111.944078
Carnegiea,gigantea,2012-0312-01-50,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,5.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593168,-111.9449356
Carnegiea,gigantea,2012-0312-01-6,2/26/20 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:41,18.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458562,-111.9443137
Carnegiea,gigantea,2012-0312-01-7,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,23.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4586597,-111.9443259
Carnegiea,gigantea,2012-0312-01-8,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,14.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587546,-111.9442174
Carnegiea,gigantea,2012-0312-01-9,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,19.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458845,-111.944179
Carnegiea,gigantea,2012-0313-01-1,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,14.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591236,-111.9448423
Carnegiea,gigantea,2012-0313-01-10,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,17.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590537,-111.9451558
Carnegiea,gigantea,2012-0313-01-11,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,18.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591142,-111.9451142
Carnegiea,gigantea,2012-0313-01-12,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,16.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.45915,-111.9451422
Carnegiea,gigantea,2012-0313-01-13,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,159,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591234,-111.9451907
Carnegiea,gigantea,2012-0313-01-14,2/26/20 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:43,12.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590814,-111.9452273
Carnegiea,gigantea,2012-0313-01-15,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,12.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4590833,-111.9452371
Carnegiea,gigantea,2012-0313-01-16,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,1.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4592626,-111.9452275
Carnegiea,gigantea,2012-0313-01-17,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,17.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593207,-111.9455253
Carnegiea,gigantea,2012-0313-01-18,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,20.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4594669,-111.945616
Carnegiea,gigantea,2012-0313-01-19,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,19.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595893,-111.9457037
Carnegiea,gigantea,2012-0313-01-2,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,15,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459165,-111.9448853
Carnegiea,gigantea,2012-0313-01-20,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,20.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596208,-111.9456525
Carnegiea,gigantea,2012-0313-01-21,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,24.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4596278,-111.9455636
Carnegiea,gigantea,2012-0313-01-22,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,14.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595612,-111.9455675
Carnegiea,gigantea,2012-0313-01-23,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,24.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4595745,-111.9454558
Carnegiea,gigantea,2012-0313-01-24,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,11.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459383,-111.9452514
Carnegiea,gigantea,2012-0313-01-25,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,5.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4593521,-111.9452169
Carnegiea,gigantea,2012-0313-01-26,2/26/20 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:48,5.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.459483,-111.9451629
Carnegiea,gigantea,2012-0313-01-27,2/26/20 13:51,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:51,19.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583032,-111.9425052
Carnegiea,gigantea,2012-0313-01-28,2/26/20 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:52,1.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583347,-111.9432644
Carnegiea,gigantea,2012-0313-01-29,2/26/20 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:49,3.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.458632,-111.9450904
Carnegiea,gigantea,2012-0313-01-3,2/26/20 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:47,20.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4591374,-111.9449461
