Accession/Planting,Most Recent Inventory Date,Status,Inventory Note,Most Recent Measurement Date,Height,Height Unit,Measurement Note,Inventory Latitude,Inventory Longitude
2012-0065-01-91,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,2.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611361,-111.9479531
2012-0065-01-92,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,2.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611337,-111.9479478
2012-0065-01-93,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4612123,-111.9478933
2012-0065-01-94,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,10.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611315,-111.9485293
2012-0065-01-95,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,14.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4611407,-111.9485387
2012-0065-01-96,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,8.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4614595,-111.9483968
2012-0065-01-98,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,19.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4615053,-111.9482873
2012-0065-01-99,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,11.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461592,-111.948294
2012-0214-01-1,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,11.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4615666,-111.9482229
2012-0214-01-10,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,20.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4619207,-111.9478911
2012-0214-01-11,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,16.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.462021,-111.9480036
2012-0214-01-13,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,19.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622539,-111.9477064
2012-0214-01-14,2/26/2020 13:32,Alive,"Extensive but healed herbivory. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:32,8.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.462198,-111.9475818
2012-0214-01-15,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,9.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624909,-111.9475792
2012-0214-01-16,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,7.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626491,-111.9476118
2012-0214-01-19,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,18.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4620482,-111.9476258
2012-0214-01-2,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,9.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4616719,-111.948291
2012-0214-01-20,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,12.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461907,-111.9473554
2012-0214-01-21,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,12.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4619479,-111.9472983
2012-0214-01-22,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,5.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624597,-111.9459751
2012-0214-01-23,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,13.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4623051,-111.9457342
2012-0214-01-24,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,3.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626191,-111.9459217
2012-0214-01-25,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,16,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626705,-111.9458673
2012-0214-01-26,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,13,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4623277,-111.9470865
2012-0214-01-27,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4627062,-111.9465853
2012-0214-01-28,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,12.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626905,-111.9463955
2012-0214-01-3,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,13.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4615789,-111.9479372
2012-0214-01-30,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4629454,-111.9460894
2012-0214-01-31,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,13,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4629779,-111.9460965
2012-0214-01-32,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,21.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4603402,-111.9467337
2012-0214-01-33,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4602397,-111.9465502
2012-0214-01-34,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,16.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4600334,-111.9463217
2012-0214-01-35,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,17.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4604186,-111.9463904
2012-0214-01-36,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,18.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4605016,-111.9459677
2012-0214-01-37,2/26/2020 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:36,11.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586159,-111.9435668
2012-0214-01-38,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,20.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4606282,-111.945928
2012-0214-01-39,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4630453,-111.9455929
2012-0214-01-4,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,13.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461714,-111.9475782
2012-0214-01-40,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,1.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.463302,-111.945419
2012-0214-01-41,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4634217,-111.945268
2012-0214-01-42,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,2.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4635141,-111.9449814
2012-0214-01-44,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,1.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4634838,-111.9449468
2012-0214-01-45,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,2.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.46352,-111.9448254
2012-0214-01-46,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,15.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.463597,-111.9448164
2012-0214-01-47,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,13.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4635151,-111.9447517
2012-0214-01-48,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,11.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4639157,-111.944358
2012-0214-01-49,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,21.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4639153,-111.9435891
2012-0214-01-5,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,20.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4618221,-111.9475917
2012-0214-01-6,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,20.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4618477,-111.9475485
2012-0214-01-7,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,18.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461794,-111.9474746
2012-0214-01-9,2/26/2020 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:32,20.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4618309,-111.9478816
2012-0254-01-12,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,11.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4627998,-111.9425372
2012-0254-01-18,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4627091,-111.9435017
2012-0254-01-19,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4627113,-111.943496
2012-0254-01-20,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,20.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4615123,-111.9468394
2012-0254-01-21,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.462576,-111.9429637
2012-0254-01-22,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,16,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624485,-111.942802
2012-0254-01-23,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,18.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624036,-111.9426343
2012-0254-01-24,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,13.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461959,-111.9421566
2012-0254-01-25,7/17/2020 0:00,Alive,Remeasured; top third of plant found lying on ground at base; broke off at area of rot beneath bird hole.,7/17/2020 0:00,7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20. Remeasured after top 1/3 broke off along area of rot.  kk 7/17/20.",33.461976,-111.942346
2012-0254-01-26,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,15.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4618218,-111.9424362
2012-0254-01-27,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,12.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4620435,-111.9426631
2012-0254-01-29,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,19.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.461244,-111.9429607
2012-0254-01-3,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,15.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4642362,-111.9429718
2012-0254-01-30,2/14/2019 0:00,Alive,Inventoried; in propagation during full garden saguaro inventory of Feb 2019,2/24/2015 0:00,13,inches,"0 arms, 0 buds",,
2012-0254-01-32,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,15,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.46219,-111.9440505
2012-0254-01-33,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,19.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621018,-111.9440131
2012-0254-01-34,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,4.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621814,-111.9442022
2012-0254-01-35,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,3.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4623354,-111.9445115
2012-0254-01-36,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,0.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.462332,-111.9445214
2012-0254-01-37,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,5.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622807,-111.9445827
2012-0254-01-38,2/26/2020 13:46,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:46,3.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4621609,-111.9447227
2012-0254-01-39,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,19.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4618965,-111.9444594
2012-0254-01-4,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,18.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4643644,-111.9433107
2012-0254-01-41,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,6.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622544,-111.9447131
2012-0254-01-42,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,7.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622871,-111.9447568
2012-0254-01-43,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,7.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4623329,-111.9447517
2012-0254-01-45,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,2.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622606,-111.9447962
2012-0254-01-46,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,18.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4622862,-111.9450203
2012-0254-01-48,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,19.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624286,-111.9448723
2012-0254-01-49,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,10.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624766,-111.9449226
2012-0254-01-5,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,18.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4644752,-111.9425887
2012-0254-01-50,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,13.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624761,-111.9449283
2012-0254-01-7,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,11.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4648709,-111.9412873
2012-0254-01-8,2/26/2020 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:33,14.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4642673,-111.9424385
2012-0280-01-1,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,18.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4624712,-111.9449321
2012-0280-01-10,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,17,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574263,-111.942228
2012-0280-01-12,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,16.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575707,-111.9423579
2012-0280-01-13,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,16.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4579851,-111.942525
2012-0280-01-14,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,18.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4579321,-111.9426269
2012-0280-01-15,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,21.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578535,-111.9425882
2012-0280-01-16,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,15.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578388,-111.9425748
2012-0280-01-17,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,16,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578153,-111.9426244
2012-0280-01-18,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,17.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575891,-111.9425727
2012-0280-01-2,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,12.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4630709,-111.9452065
2012-0280-01-20,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,17.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574903,-111.942499
2012-0280-01-21,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,18.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574937,-111.9425532
2012-0280-01-22,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,12.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575196,-111.9426111
2012-0280-01-23,2/26/2020 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:34,17,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575193,-111.9426172
2012-0280-01-24,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,15.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4572965,-111.9425912
2012-0280-01-25,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,14.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4572409,-111.9426217
2012-0280-01-26,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,18.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4598895,-111.9471461
2012-0280-01-27,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,27.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4598868,-111.9471611
2012-0280-01-28,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,1.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4603159,-111.947707
2012-0280-01-29,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,20,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4601342,-111.9476824
2012-0280-01-31,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,21.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4600783,-111.9475677
2012-0280-01-32,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4598668,-111.9476207
2012-0280-01-33,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,11.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4598668,-111.9476208
2012-0280-01-34,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,13.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592104,-111.9466238
2012-0280-01-35,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,18.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592141,-111.9463011
2012-0280-01-36,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,18.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591498,-111.9462058
2012-0280-01-37,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,17.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590853,-111.9466922
2012-0280-01-38,2/26/2020 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:35,18.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594562,-111.9478504
